file_name,detection_time,detection_prob,class_0,prob_0
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.959,bat,0.959
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.958,bat,0.958
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.959,bat,0.959
50689630516bcb8d0a00006f.wav,1.131,0.959,bat,0.959
50689630516bcb8d0a00006f.wav,1.131,0.956,bat,0.956
50689630516bcb8d0a00006f.wav,1.131,0.958,bat,0.958
50689630516bcb8d0a00006f.wav,1.131,0.957,bat,0.957
50689630516bcb8d0a00006f.wav,1.131,0.959,bat,0.959
50689630516bcb8d0a00006f.wav,1.131,0.96,bat,0.96
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.959,bat,0.959
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.971,bat,0.971
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.961,bat,0.961
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.968,bat,0.968
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.967,bat,0.967
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.966,bat,0.966
50689630516bcb8d0a00006f.wav,1.131,0.965,bat,0.965
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.962,bat,0.962
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
50689630516bcb8d0a00006f.wav,1.131,0.963,bat,0.963
50689630516bcb8d0a00006f.wav,1.131,0.964,bat,0.964
